readout_id,trace_id,source,step_index,first_error,invalid_so_far,error_onset,direction_type,direction_index,alpha,verdict_score,baseline_verdict_score,delta_verdict_score
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,0,-4.0,-0.18533319234848022,-0.21532636880874634,0.029993176460266113
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,0,-4.0,-0.5098299980163574,-0.4863359332084656,-0.023494064807891846
step-error-yes-no-v1,omnimath-167,omnimath,0,2,0,0,random_orthogonal,0,-4.0,-0.09347626566886902,-0.031239837408065796,-0.06223642826080322
step-error-yes-no-v1,omnimath-705,omnimath,1,-1,0,0,random_orthogonal,0,-4.0,0.5963735580444336,0.5963735580444336,0.0
step-error-yes-no-v1,gsm8k-208,gsm8k,1,4,0,0,random_orthogonal,0,-4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,math-387,math,0,1,0,0,random_orthogonal,0,-4.0,0.5325872898101807,0.5325872898101807,0.0
step-error-yes-no-v1,omnimath-885,omnimath,6,-1,0,0,random_orthogonal,0,-4.0,-0.12435302138328552,-0.12435302138328552,0.0
step-error-yes-no-v1,math-157,math,7,1,1,0,random_orthogonal,0,-4.0,0.031239837408065796,0.031239837408065796,0.0
step-error-yes-no-v1,gsm8k-199,gsm8k,2,2,1,1,random_orthogonal,0,-4.0,0.5213013291358948,0.5436869859695435,-0.02238565683364868
step-error-yes-no-v1,math-747,math,2,-1,0,0,random_orthogonal,0,4.0,0.7039056420326233,0.7117023468017578,-0.0077967047691345215
step-error-yes-no-v1,olympiadbench-17,olympiadbench,7,6,1,0,random_orthogonal,0,4.0,-0.33082112669944763,-0.30270975828170776,-0.028111368417739868
step-error-yes-no-v1,omnimath-335,omnimath,3,0,1,0,random_orthogonal,0,4.0,-0.4371887743473053,-0.4743163287639618,0.037127554416656494
step-error-yes-no-v1,math-418,math,2,1,1,0,random_orthogonal,0,4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,omnimath-421,omnimath,4,3,1,0,random_orthogonal,0,4.0,-0.30270975828170776,-0.2740616202354431,-0.02864813804626465
step-error-yes-no-v1,olympiadbench-72,olympiadbench,3,1,1,0,random_orthogonal,0,4.0,0.7117023468017578,0.7117023468017578,0.0
step-error-yes-no-v1,math-372,math,3,3,1,1,random_orthogonal,0,4.0,0.4743163287639618,0.4743163287639618,0.0
step-error-yes-no-v1,math-163,math,1,3,0,0,random_orthogonal,0,4.0,0.4371887743473053,0.4371887743473053,0.0
step-error-yes-no-v1,omnimath-531,omnimath,4,-1,0,0,random_orthogonal,0,4.0,0.8198139667510986,0.8093010187149048,0.010512948036193848
step-error-yes-no-v1,math-437,math,2,2,1,1,random_orthogonal,0,4.0,0.5325872898101807,0.5545997619628906,-0.02201247215270996
step-error-yes-no-v1,olympiadbench-9,olympiadbench,0,3,0,0,random_orthogonal,0,4.0,0.10894092917442322,0.10894092917442322,0.0
step-error-yes-no-v1,olympiadbench-763,olympiadbench,8,2,1,0,random_orthogonal,0,4.0,-0.10894092917442322,-0.09347626566886902,-0.0154646635055542
step-error-yes-no-v1,omnimath-831,omnimath,0,-1,0,0,random_orthogonal,0,4.0,0.41157007217407227,0.41157007217407227,0.0
step-error-yes-no-v1,omnimath-725,omnimath,9,-1,0,0,random_orthogonal,0,4.0,-0.031239837408065796,-0.06241875886917114,0.031178921461105347
step-error-yes-no-v1,math-717,math,2,-1,0,0,random_orthogonal,0,4.0,0.3852839469909668,0.3852839469909668,0.0
step-error-yes-no-v1,omnimath-628,omnimath,2,-1,0,0,random_orthogonal,0,4.0,-0.3852839469909668,-0.3852839469909668,0.0
step-error-yes-no-v1,gsm8k-106,gsm8k,2,1,1,0,random_orthogonal,0,4.0,-0.07796642184257507,-0.09347626566886902,0.015509843826293945
step-error-yes-no-v1,math-563,math,4,2,1,0,random_orthogonal,0,4.0,0.8833082914352417,0.8833082914352417,0.0
step-error-yes-no-v1,gsm8k-59,gsm8k,2,2,1,1,random_orthogonal,0,4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,math-632,math,1,-1,0,0,random_orthogonal,0,4.0,0.7744091749191284,0.7680785655975342,0.006330609321594238
step-error-yes-no-v1,olympiadbench-275,olympiadbench,6,1,1,0,random_orthogonal,0,4.0,-0.4244643449783325,-0.41157007217407227,-0.012894272804260254
step-error-yes-no-v1,math-304,math,1,3,0,0,random_orthogonal,0,4.0,0.49817442893981934,0.5098299980163574,-0.011655569076538086
step-error-yes-no-v1,omnimath-722,omnimath,7,4,1,0,random_orthogonal,0,4.0,-0.46211710572242737,-0.46211710572242737,0.0
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,0,4.0,-0.18533319234848022,-0.21532636880874634,0.029993176460266113
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,0,4.0,-0.4863359332084656,-0.4863359332084656,0.0
step-error-yes-no-v1,omnimath-167,omnimath,0,2,0,0,random_orthogonal,0,4.0,-0.12435302138328552,-0.031239837408065796,-0.09311318397521973
step-error-yes-no-v1,omnimath-705,omnimath,1,-1,0,0,random_orthogonal,0,4.0,0.6063475608825684,0.5963735580444336,0.009974002838134766
step-error-yes-no-v1,gsm8k-208,gsm8k,1,4,0,0,random_orthogonal,0,4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,math-387,math,0,1,0,0,random_orthogonal,0,4.0,0.5098299980163574,0.5325872898101807,-0.022757291793823242
step-error-yes-no-v1,omnimath-885,omnimath,6,-1,0,0,random_orthogonal,0,4.0,-0.12435302138328552,-0.12435302138328552,0.0
step-error-yes-no-v1,math-157,math,7,1,1,0,random_orthogonal,0,4.0,0.06241875886917114,0.031239837408065796,0.031178921461105347
step-error-yes-no-v1,gsm8k-199,gsm8k,2,2,1,1,random_orthogonal,0,4.0,0.5098299980163574,0.5436869859695435,-0.033856987953186035
step-error-yes-no-v1,math-747,math,2,-1,0,0,random_orthogonal,1,-4.0,0.719327449798584,0.7117023468017578,0.007625102996826172
step-error-yes-no-v1,olympiadbench-17,olympiadbench,7,6,1,0,random_orthogonal,1,-4.0,-0.30270975828170776,-0.30270975828170776,0.0
step-error-yes-no-v1,omnimath-335,omnimath,3,0,1,0,random_orthogonal,1,-4.0,-0.46211710572242737,-0.4743163287639618,0.012199223041534424
step-error-yes-no-v1,math-418,math,2,1,1,0,random_orthogonal,1,-4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,omnimath-421,omnimath,4,3,1,0,random_orthogonal,1,-4.0,-0.2740616202354431,-0.2740616202354431,0.0
step-error-yes-no-v1,olympiadbench-72,olympiadbench,3,1,1,0,random_orthogonal,1,-4.0,0.7039056420326233,0.7117023468017578,-0.0077967047691345215
step-error-yes-no-v1,math-372,math,3,3,1,1,random_orthogonal,1,-4.0,0.49817442893981934,0.4743163287639618,0.023858100175857544
step-error-yes-no-v1,math-163,math,1,3,0,0,random_orthogonal,1,-4.0,0.4371887743473053,0.4371887743473053,0.0
step-error-yes-no-v1,omnimath-531,omnimath,4,-1,0,0,random_orthogonal,1,-4.0,0.8093010187149048,0.8093010187149048,0.0
step-error-yes-no-v1,math-437,math,2,2,1,1,random_orthogonal,1,-4.0,0.5545997619628906,0.5545997619628906,0.0
step-error-yes-no-v1,olympiadbench-9,olympiadbench,0,3,0,0,random_orthogonal,1,-4.0,0.09347626566886902,0.10894092917442322,-0.0154646635055542
step-error-yes-no-v1,olympiadbench-763,olympiadbench,8,2,1,0,random_orthogonal,1,-4.0,-0.12435302138328552,-0.09347626566886902,-0.030876755714416504
step-error-yes-no-v1,omnimath-831,omnimath,0,-1,0,0,random_orthogonal,1,-4.0,0.41157007217407227,0.41157007217407227,0.0
step-error-yes-no-v1,omnimath-725,omnimath,9,-1,0,0,random_orthogonal,1,-4.0,-0.06241875886917114,-0.06241875886917114,0.0
step-error-yes-no-v1,math-717,math,2,-1,0,0,random_orthogonal,1,-4.0,0.41157007217407227,0.3852839469909668,0.02628612518310547
step-error-yes-no-v1,omnimath-628,omnimath,2,-1,0,0,random_orthogonal,1,-4.0,-0.3852839469909668,-0.3852839469909668,0.0
step-error-yes-no-v1,gsm8k-106,gsm8k,2,1,1,0,random_orthogonal,1,-4.0,-0.07796642184257507,-0.09347626566886902,0.015509843826293945
step-error-yes-no-v1,math-563,math,4,2,1,0,random_orthogonal,1,-4.0,0.886695146560669,0.8833082914352417,0.003386855125427246
step-error-yes-no-v1,gsm8k-59,gsm8k,2,2,1,1,random_orthogonal,1,-4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,math-632,math,1,-1,0,0,random_orthogonal,1,-4.0,0.7680785655975342,0.7680785655975342,0.0
step-error-yes-no-v1,olympiadbench-275,olympiadbench,6,1,1,0,random_orthogonal,1,-4.0,-0.4371887743473053,-0.41157007217407227,-0.025618702173233032
step-error-yes-no-v1,math-304,math,1,3,0,0,random_orthogonal,1,-4.0,0.49817442893981934,0.5098299980163574,-0.011655569076538086
step-error-yes-no-v1,omnimath-722,omnimath,7,4,1,0,random_orthogonal,1,-4.0,-0.46211710572242737,-0.46211710572242737,0.0
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,1,-4.0,-0.21532636880874634,-0.21532636880874634,0.0
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,1,-4.0,-0.4863359332084656,-0.4863359332084656,0.0
step-error-yes-no-v1,omnimath-167,omnimath,0,2,0,0,random_orthogonal,1,-4.0,-0.12435302138328552,-0.031239837408065796,-0.09311318397521973
step-error-yes-no-v1,omnimath-705,omnimath,1,-1,0,0,random_orthogonal,1,-4.0,0.6063475608825684,0.5963735580444336,0.009974002838134766
step-error-yes-no-v1,gsm8k-208,gsm8k,1,4,0,0,random_orthogonal,1,-4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,math-387,math,0,1,0,0,random_orthogonal,1,-4.0,0.5325872898101807,0.5325872898101807,0.0
step-error-yes-no-v1,omnimath-885,omnimath,6,-1,0,0,random_orthogonal,1,-4.0,-0.1549907624721527,-0.12435302138328552,-0.030637741088867188
step-error-yes-no-v1,math-157,math,7,1,1,0,random_orthogonal,1,-4.0,0.031239837408065796,0.031239837408065796,0.0
step-error-yes-no-v1,gsm8k-199,gsm8k,2,2,1,1,random_orthogonal,1,-4.0,0.5325872898101807,0.5436869859695435,-0.011099696159362793
step-error-yes-no-v1,math-747,math,2,-1,0,0,random_orthogonal,1,4.0,0.7039056420326233,0.7117023468017578,-0.0077967047691345215
step-error-yes-no-v1,olympiadbench-17,olympiadbench,7,6,1,0,random_orthogonal,1,4.0,-0.33082112669944763,-0.30270975828170776,-0.028111368417739868
step-error-yes-no-v1,omnimath-335,omnimath,3,0,1,0,random_orthogonal,1,4.0,-0.44974058866500854,-0.4743163287639618,0.024575740098953247
step-error-yes-no-v1,math-418,math,2,1,1,0,random_orthogonal,1,4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,omnimath-421,omnimath,4,3,1,0,random_orthogonal,1,4.0,-0.30270975828170776,-0.2740616202354431,-0.02864813804626465
step-error-yes-no-v1,olympiadbench-72,olympiadbench,3,1,1,0,random_orthogonal,1,4.0,0.7039056420326233,0.7117023468017578,-0.0077967047691345215
step-error-yes-no-v1,math-372,math,3,3,1,1,random_orthogonal,1,4.0,0.4743163287639618,0.4743163287639618,0.0
step-error-yes-no-v1,math-163,math,1,3,0,0,random_orthogonal,1,4.0,0.4371887743473053,0.4371887743473053,0.0
step-error-yes-no-v1,omnimath-531,omnimath,4,-1,0,0,random_orthogonal,1,4.0,0.8198139667510986,0.8093010187149048,0.010512948036193848
step-error-yes-no-v1,math-437,math,2,2,1,1,random_orthogonal,1,4.0,0.5545997619628906,0.5545997619628906,0.0
step-error-yes-no-v1,olympiadbench-9,olympiadbench,0,3,0,0,random_orthogonal,1,4.0,0.12435302138328552,0.10894092917442322,0.015412092208862305
step-error-yes-no-v1,olympiadbench-763,olympiadbench,8,2,1,0,random_orthogonal,1,4.0,-0.07796642184257507,-0.09347626566886902,0.015509843826293945
step-error-yes-no-v1,omnimath-831,omnimath,0,-1,0,0,random_orthogonal,1,4.0,0.41157007217407227,0.41157007217407227,0.0
step-error-yes-no-v1,omnimath-725,omnimath,9,-1,0,0,random_orthogonal,1,4.0,-0.06241875886917114,-0.06241875886917114,0.0
step-error-yes-no-v1,math-717,math,2,-1,0,0,random_orthogonal,1,4.0,0.41157007217407227,0.3852839469909668,0.02628612518310547
step-error-yes-no-v1,omnimath-628,omnimath,2,-1,0,0,random_orthogonal,1,4.0,-0.3852839469909668,-0.3852839469909668,0.0
step-error-yes-no-v1,gsm8k-106,gsm8k,2,1,1,0,random_orthogonal,1,4.0,-0.10894092917442322,-0.09347626566886902,-0.0154646635055542
step-error-yes-no-v1,math-563,math,4,2,1,0,random_orthogonal,1,4.0,0.886695146560669,0.8833082914352417,0.003386855125427246
step-error-yes-no-v1,gsm8k-59,gsm8k,2,2,1,1,random_orthogonal,1,4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,math-632,math,1,-1,0,0,random_orthogonal,1,4.0,0.7866188287734985,0.7680785655975342,0.018540263175964355
step-error-yes-no-v1,olympiadbench-275,olympiadbench,6,1,1,0,random_orthogonal,1,4.0,-0.4371887743473053,-0.41157007217407227,-0.025618702173233032
step-error-yes-no-v1,math-304,math,1,3,0,0,random_orthogonal,1,4.0,0.49817442893981934,0.5098299980163574,-0.011655569076538086
step-error-yes-no-v1,omnimath-722,omnimath,7,4,1,0,random_orthogonal,1,4.0,-0.4863359332084656,-0.46211710572242737,-0.024218827486038208
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,1,4.0,-0.18533319234848022,-0.21532636880874634,0.029993176460266113
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,1,4.0,-0.5098299980163574,-0.4863359332084656,-0.023494064807891846
step-error-yes-no-v1,omnimath-167,omnimath,0,2,0,0,random_orthogonal,1,4.0,-0.09347626566886902,-0.031239837408065796,-0.06223642826080322
step-error-yes-no-v1,omnimath-705,omnimath,1,-1,0,0,random_orthogonal,1,4.0,0.5963735580444336,0.5963735580444336,0.0
step-error-yes-no-v1,gsm8k-208,gsm8k,1,4,0,0,random_orthogonal,1,4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,math-387,math,0,1,0,0,random_orthogonal,1,4.0,0.5325872898101807,0.5325872898101807,0.0
step-error-yes-no-v1,omnimath-885,omnimath,6,-1,0,0,random_orthogonal,1,4.0,-0.12435302138328552,-0.12435302138328552,0.0
step-error-yes-no-v1,math-157,math,7,1,1,0,random_orthogonal,1,4.0,0.031239837408065796,0.031239837408065796,0.0
step-error-yes-no-v1,gsm8k-199,gsm8k,2,2,1,1,random_orthogonal,1,4.0,0.5213013291358948,0.5436869859695435,-0.02238565683364868
step-error-yes-no-v1,math-747,math,2,-1,0,0,random_orthogonal,2,-4.0,0.719327449798584,0.7117023468017578,0.007625102996826172
step-error-yes-no-v1,olympiadbench-17,olympiadbench,7,6,1,0,random_orthogonal,2,-4.0,-0.33082112669944763,-0.30270975828170776,-0.028111368417739868
step-error-yes-no-v1,omnimath-335,omnimath,3,0,1,0,random_orthogonal,2,-4.0,-0.44974058866500854,-0.4743163287639618,0.024575740098953247
step-error-yes-no-v1,math-418,math,2,1,1,0,random_orthogonal,2,-4.0,0.662286102771759,0.6709671020507812,-0.008680999279022217
step-error-yes-no-v1,omnimath-421,omnimath,4,3,1,0,random_orthogonal,2,-4.0,-0.2740616202354431,-0.2740616202354431,0.0
step-error-yes-no-v1,olympiadbench-72,olympiadbench,3,1,1,0,random_orthogonal,2,-4.0,0.7039056420326233,0.7117023468017578,-0.0077967047691345215
step-error-yes-no-v1,math-372,math,3,3,1,1,random_orthogonal,2,-4.0,0.4743163287639618,0.4743163287639618,0.0
step-error-yes-no-v1,math-163,math,1,3,0,0,random_orthogonal,2,-4.0,0.4371887743473053,0.4371887743473053,0.0
step-error-yes-no-v1,omnimath-531,omnimath,4,-1,0,0,random_orthogonal,2,-4.0,0.8146244883537292,0.8093010187149048,0.005323469638824463
step-error-yes-no-v1,math-437,math,2,2,1,1,random_orthogonal,2,-4.0,0.5545997619628906,0.5545997619628906,0.0
step-error-yes-no-v1,olympiadbench-9,olympiadbench,0,3,0,0,random_orthogonal,2,-4.0,0.12435302138328552,0.10894092917442322,0.015412092208862305
step-error-yes-no-v1,olympiadbench-763,olympiadbench,8,2,1,0,random_orthogonal,2,-4.0,-0.12435302138328552,-0.09347626566886902,-0.030876755714416504
step-error-yes-no-v1,omnimath-831,omnimath,0,-1,0,0,random_orthogonal,2,-4.0,0.41157007217407227,0.41157007217407227,0.0
step-error-yes-no-v1,omnimath-725,omnimath,9,-1,0,0,random_orthogonal,2,-4.0,-0.031239837408065796,-0.06241875886917114,0.031178921461105347
step-error-yes-no-v1,math-717,math,2,-1,0,0,random_orthogonal,2,-4.0,0.3852839469909668,0.3852839469909668,0.0
step-error-yes-no-v1,omnimath-628,omnimath,2,-1,0,0,random_orthogonal,2,-4.0,-0.35835739970207214,-0.3852839469909668,0.026926547288894653
step-error-yes-no-v1,gsm8k-106,gsm8k,2,1,1,0,random_orthogonal,2,-4.0,-0.10894092917442322,-0.09347626566886902,-0.0154646635055542
step-error-yes-no-v1,math-563,math,4,2,1,0,random_orthogonal,2,-4.0,0.8798266649246216,0.8833082914352417,-0.003481626510620117
step-error-yes-no-v1,gsm8k-59,gsm8k,2,2,1,1,random_orthogonal,2,-4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,math-632,math,1,-1,0,0,random_orthogonal,2,-4.0,0.7805885076522827,0.7680785655975342,0.012509942054748535
step-error-yes-no-v1,olympiadbench-275,olympiadbench,6,1,1,0,random_orthogonal,2,-4.0,-0.4244643449783325,-0.41157007217407227,-0.012894272804260254
step-error-yes-no-v1,math-304,math,1,3,0,0,random_orthogonal,2,-4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,omnimath-722,omnimath,7,4,1,0,random_orthogonal,2,-4.0,-0.5098299980163574,-0.46211710572242737,-0.047712892293930054
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,2,-4.0,-0.21532636880874634,-0.21532636880874634,0.0
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,2,-4.0,-0.4863359332084656,-0.4863359332084656,0.0
step-error-yes-no-v1,omnimath-167,omnimath,0,2,0,0,random_orthogonal,2,-4.0,-0.06241875886917114,-0.031239837408065796,-0.031178921461105347
step-error-yes-no-v1,omnimath-705,omnimath,1,-1,0,0,random_orthogonal,2,-4.0,0.5862119197845459,0.5963735580444336,-0.010161638259887695
step-error-yes-no-v1,gsm8k-208,gsm8k,1,4,0,0,random_orthogonal,2,-4.0,0.662286102771759,0.6709671020507812,-0.008680999279022217
step-error-yes-no-v1,math-387,math,0,1,0,0,random_orthogonal,2,-4.0,0.5098299980163574,0.5325872898101807,-0.022757291793823242
step-error-yes-no-v1,omnimath-885,omnimath,6,-1,0,0,random_orthogonal,2,-4.0,-0.12435302138328552,-0.12435302138328552,0.0
step-error-yes-no-v1,math-157,math,7,1,1,0,random_orthogonal,2,-4.0,0.031239837408065796,0.031239837408065796,0.0
step-error-yes-no-v1,gsm8k-199,gsm8k,2,2,1,1,random_orthogonal,2,-4.0,0.5436869859695435,0.5436869859695435,0.0
step-error-yes-no-v1,math-747,math,2,-1,0,0,random_orthogonal,2,4.0,0.7039056420326233,0.7117023468017578,-0.0077967047691345215
step-error-yes-no-v1,olympiadbench-17,olympiadbench,7,6,1,0,random_orthogonal,2,4.0,-0.33082112669944763,-0.30270975828170776,-0.028111368417739868
step-error-yes-no-v1,omnimath-335,omnimath,3,0,1,0,random_orthogonal,2,4.0,-0.44974058866500854,-0.4743163287639618,0.024575740098953247
step-error-yes-no-v1,math-418,math,2,1,1,0,random_orthogonal,2,4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,omnimath-421,omnimath,4,3,1,0,random_orthogonal,2,4.0,-0.30270975828170776,-0.2740616202354431,-0.02864813804626465
step-error-yes-no-v1,olympiadbench-72,olympiadbench,3,1,1,0,random_orthogonal,2,4.0,0.7117023468017578,0.7117023468017578,0.0
step-error-yes-no-v1,math-372,math,3,3,1,1,random_orthogonal,2,4.0,0.4743163287639618,0.4743163287639618,0.0
step-error-yes-no-v1,math-163,math,1,3,0,0,random_orthogonal,2,4.0,0.4863359332084656,0.4371887743473053,0.04914715886116028
step-error-yes-no-v1,omnimath-531,omnimath,4,-1,0,0,random_orthogonal,2,4.0,0.8146244883537292,0.8093010187149048,0.005323469638824463
step-error-yes-no-v1,math-437,math,2,2,1,1,random_orthogonal,2,4.0,0.5325872898101807,0.5545997619628906,-0.02201247215270996
step-error-yes-no-v1,olympiadbench-9,olympiadbench,0,3,0,0,random_orthogonal,2,4.0,0.10894092917442322,0.10894092917442322,0.0
step-error-yes-no-v1,olympiadbench-763,olympiadbench,8,2,1,0,random_orthogonal,2,4.0,-0.10894092917442322,-0.09347626566886902,-0.0154646635055542
step-error-yes-no-v1,omnimath-831,omnimath,0,-1,0,0,random_orthogonal,2,4.0,0.41157007217407227,0.41157007217407227,0.0
step-error-yes-no-v1,omnimath-725,omnimath,9,-1,0,0,random_orthogonal,2,4.0,-0.031239837408065796,-0.06241875886917114,0.031178921461105347
step-error-yes-no-v1,math-717,math,2,-1,0,0,random_orthogonal,2,4.0,0.3852839469909668,0.3852839469909668,0.0
step-error-yes-no-v1,omnimath-628,omnimath,2,-1,0,0,random_orthogonal,2,4.0,-0.3852839469909668,-0.3852839469909668,0.0
step-error-yes-no-v1,gsm8k-106,gsm8k,2,1,1,0,random_orthogonal,2,4.0,-0.09347626566886902,-0.09347626566886902,0.0
step-error-yes-no-v1,math-563,math,4,2,1,0,random_orthogonal,2,4.0,0.8833082914352417,0.8833082914352417,0.0
step-error-yes-no-v1,gsm8k-59,gsm8k,2,2,1,1,random_orthogonal,2,4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,math-632,math,1,-1,0,0,random_orthogonal,2,4.0,0.7744091749191284,0.7680785655975342,0.006330609321594238
step-error-yes-no-v1,olympiadbench-275,olympiadbench,6,1,1,0,random_orthogonal,2,4.0,-0.4371887743473053,-0.41157007217407227,-0.025618702173233032
step-error-yes-no-v1,math-304,math,1,3,0,0,random_orthogonal,2,4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,omnimath-722,omnimath,7,4,1,0,random_orthogonal,2,4.0,-0.4863359332084656,-0.46211710572242737,-0.024218827486038208
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,2,4.0,-0.21532636880874634,-0.21532636880874634,0.0
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,2,4.0,-0.4863359332084656,-0.4863359332084656,0.0
step-error-yes-no-v1,omnimath-167,omnimath,0,2,0,0,random_orthogonal,2,4.0,-0.09347626566886902,-0.031239837408065796,-0.06223642826080322
step-error-yes-no-v1,omnimath-705,omnimath,1,-1,0,0,random_orthogonal,2,4.0,0.6063475608825684,0.5963735580444336,0.009974002838134766
step-error-yes-no-v1,gsm8k-208,gsm8k,1,4,0,0,random_orthogonal,2,4.0,0.6709671020507812,0.6709671020507812,0.0
step-error-yes-no-v1,math-387,math,0,1,0,0,random_orthogonal,2,4.0,0.5325872898101807,0.5325872898101807,0.0
step-error-yes-no-v1,omnimath-885,omnimath,6,-1,0,0,random_orthogonal,2,4.0,-0.12435302138328552,-0.12435302138328552,0.0
step-error-yes-no-v1,math-157,math,7,1,1,0,random_orthogonal,2,4.0,0.031239837408065796,0.031239837408065796,0.0
step-error-yes-no-v1,gsm8k-199,gsm8k,2,2,1,1,random_orthogonal,2,4.0,0.5325872898101807,0.5436869859695435,-0.011099696159362793
step-error-yes-no-v1,math-747,math,2,-1,0,0,random_orthogonal,3,-4.0,0.7117023468017578,0.7117023468017578,0.0
step-error-yes-no-v1,olympiadbench-17,olympiadbench,7,6,1,0,random_orthogonal,3,-4.0,-0.30270975828170776,-0.30270975828170776,0.0
step-error-yes-no-v1,omnimath-335,omnimath,3,0,1,0,random_orthogonal,3,-4.0,-0.4371887743473053,-0.4743163287639618,0.037127554416656494
step-error-yes-no-v1,math-418,math,2,1,1,0,random_orthogonal,3,-4.0,0.662286102771759,0.6709671020507812,-0.008680999279022217
step-error-yes-no-v1,omnimath-421,omnimath,4,3,1,0,random_orthogonal,3,-4.0,-0.2740616202354431,-0.2740616202354431,0.0
step-error-yes-no-v1,olympiadbench-72,olympiadbench,3,1,1,0,random_orthogonal,3,-4.0,0.7117023468017578,0.7117023468017578,0.0
step-error-yes-no-v1,math-372,math,3,3,1,1,random_orthogonal,3,-4.0,0.4743163287639618,0.4743163287639618,0.0
step-error-yes-no-v1,math-163,math,1,3,0,0,random_orthogonal,3,-4.0,0.46211710572242737,0.4371887743473053,0.02492833137512207
step-error-yes-no-v1,omnimath-531,omnimath,4,-1,0,0,random_orthogonal,3,-4.0,0.8146244883537292,0.8093010187149048,0.005323469638824463
step-error-yes-no-v1,math-437,math,2,2,1,1,random_orthogonal,3,-4.0,0.5325872898101807,0.5545997619628906,-0.02201247215270996
step-error-yes-no-v1,olympiadbench-9,olympiadbench,0,3,0,0,random_orthogonal,3,-4.0,0.12435302138328552,0.10894092917442322,0.015412092208862305
step-error-yes-no-v1,olympiadbench-763,olympiadbench,8,2,1,0,random_orthogonal,3,-4.0,-0.1397053301334381,-0.09347626566886902,-0.04622906446456909
step-error-yes-no-v1,omnimath-831,omnimath,0,-1,0,0,random_orthogonal,3,-4.0,0.41157007217407227,0.41157007217407227,0.0
step-error-yes-no-v1,omnimath-725,omnimath,9,-1,0,0,random_orthogonal,3,-4.0,-0.031239837408065796,-0.06241875886917114,0.031178921461105347
step-error-yes-no-v1,math-717,math,2,-1,0,0,random_orthogonal,3,-4.0,0.3852839469909668,0.3852839469909668,0.0
step-error-yes-no-v1,omnimath-628,omnimath,2,-1,0,0,random_orthogonal,3,-4.0,-0.35835739970207214,-0.3852839469909668,0.026926547288894653
step-error-yes-no-v1,gsm8k-106,gsm8k,2,1,1,0,random_orthogonal,3,-4.0,-0.10894092917442322,-0.09347626566886902,-0.0154646635055542
step-error-yes-no-v1,math-563,math,4,2,1,0,random_orthogonal,3,-4.0,0.8833082914352417,0.8833082914352417,0.0
step-error-yes-no-v1,gsm8k-59,gsm8k,2,2,1,1,random_orthogonal,3,-4.0,0.5098299980163574,0.5098299980163574,0.0
step-error-yes-no-v1,math-632,math,1,-1,0,0,random_orthogonal,3,-4.0,0.7805885076522827,0.7680785655975342,0.012509942054748535
step-error-yes-no-v1,olympiadbench-275,olympiadbench,6,1,1,0,random_orthogonal,3,-4.0,-0.4371887743473053,-0.41157007217407227,-0.025618702173233032
step-error-yes-no-v1,math-304,math,1,3,0,0,random_orthogonal,3,-4.0,0.49817442893981934,0.5098299980163574,-0.011655569076538086
step-error-yes-no-v1,omnimath-722,omnimath,7,4,1,0,random_orthogonal,3,-4.0,-0.4863359332084656,-0.46211710572242737,-0.024218827486038208
step-error-yes-no-v1,olympiadbench-545,olympiadbench,2,2,1,1,random_orthogonal,3,-4.0,-0.18533319234848022,-0.21532636880874634,0.029993176460266113
step-error-yes-no-v1,math-1,math,8,9,0,0,random_orthogonal,3,-4.0,-0.5098299980163574,-0.4863359332084656,-0.023494064807891846
